id,code,day,session_label,session_time,time,room,title,authors,affiliations,source_pdf,source_pages,start_page,end_page
0416,0416,"Wednesday, June 24",OR3-2D Chemical/Bio/Medical Sensors and MEMS/NEMS,13:00-14:00,13:48,Rose 3,Nanostructured Biosensing Platforms for Rapid Diagnosis of Swine Viral and Bacterial Diseases,"Yi-Jing Liao +, Shu-Ping Lin","National Chung Hsing University, Taiwan [1], National Yang Ming Chiao Tung University, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0416.pdf,2,469,470
0248,PO3-01,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Transdermal Microneedle Tyrosinase Sensor Based on Phenylboronic Acid- Modified Pt-mSiO₂ Nanorods for Early Melanoma Detection,"Chien-Pin Wang, Hung-Wei Yang","National Cheng Kung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0248.pdf,2,471,472
0391,PO3-02,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Advancing BNCT Precision Medicine Through Accelerated Aptamer Selection and AI-Driven Data Mining for High-Sensitivity Boronophenylalanine Monitoring,"Yi-Fang Wu, Yi-Te She, Yu-Lin Wang","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0391.pdf,2,473,474
0393,PO3-03,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Extracellular Potential Recording of Innervated Cultured Skin Using Flexible Parylene Electrodes,"Koji Shibata, Midori Kato-Negishi, Yuya Morimoto","Waseda University, Japan [1], Musashino University, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0393.pdf,2,475,476
0395,PO3-04,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,AI-Driven Process-Tolerant BioFET Sensing Model for Precise Biliary Atresia Diagnosis of Infants with a Single Drop of Blood,"Chia Kai Lin, Yu-Lin Wang","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0395.pdf,2,477,478
0409,PO3-05,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Rapid Quantification of Short-Chain Fatty Acids in Human Fecal Samples via Dual-Mechanism Electrochemical Sensing and Artificial Neural Networks,"Bing-Chen Gu, Zhi-Xuan Lin, Zhung-Wen Yeh, Chia-Che Wu","National Chung Hsing University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0409.pdf,1,479,479
0415,PO3-06,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Development of a Microfluidic Platform for Bone Substitute Degradation Evaluation Incorporating Dynamic Squeezing Stimulation and Impedance Monitoring,"J. Y. Huang, B. R. Tu, C. H. Huang","HungKuang University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0415.pdf,2,480,481
0420,PO3-07,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,NH₂-Functionalized MIL-101(Fe) Metal–Organic Frameworks as an Efficient Signal-Enhancing Interface for Electrochemical Aptasensing of Vibrio harveyi,"Rajesh Kumar Raghav, Chia-Yu Hsieh, Ching-Chou Wu","National Chung Hsing University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0420.pdf,2,482,483
0426,PO3-08,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,"Multifunctional Nanostructured Biosensor Platform Integrating Electrical,","Optical Transduction Mechanisms Hung-Hsiang Wang, Yu-Quan Chen, Chih-Ting Lin","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0426.pdf,2,484,485
0436,PO3-09,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Print-Pause-Print Adaptation in Digital Light Processing 3D-Printing for Efficient Fabrication of Cell Culture and Monitoring Devices,"Phong V. Lam, Huei-Wen Chen, Pai-Shan Chen, Pin-Chuan Chen","National Taiwan University of Science and Technology, Taiwan [1], National Taiwan University, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0436.pdf,2,486,487
0455,PO3-10,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Sweat Ion Sensor Based on an Ultra-Thin In₂O₃ Field-Effect Transistor,"Jheng-Ru Wu, Yu-Ta Chen, Chien-Fu Chen","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0455.pdf,2,488,489
0457,PO3-11,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Development and Validation of a Mechanical Sector-Scanning High-Frequency Ultrasound Imaging System for Curved Nail Unit Structures,"Shing-You Chou, Jian-Xing Wu","National Sun Yat-sen University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0457.pdf,2,490,491
0346,PO3-12,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,An Investigation into Size and Shape Effects on Al2O3-ISFET Performance,"Chen-Chieh Tu, Tsung-Yang Chen, Feng-Cheng Chao, Pei-Yu Lin, Chih-Ting Lin","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0346.pdf,2,492,493
0366,PO3-13,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Surface Modification-Based Electrode Electrochemical Sensing of Sodium Dodecyl Sulfate with Molecularly Imprinted Polypyrrole Films,"Abbey V. Franco, Dharmatov R. Albano","UST Graduate School, Philippines",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0366.pdf,2,494,495
0386,PO3-14,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Defect-Rich Bimetallic Layered Double Hydroxide/Graphene Nanohybrids for Voltammetric Determination of Veterinary Antibiotics in Complex Matrices,"Chen-Ho Wua, Francis Packiaraj Don Disouza, Gomathi Balasubramaniyan Tamil Prabhakaran, Shen-Ming Chen","National Taipei University of Technology, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0386.pdf,3,496,498
0404,PO3-15,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Development and Investigation of Highly Selective Chemoresistive Sensing Materials for Aldehyde Gas Detection,"Hui-Tzu Chang, Yun-Shan Tsai, Chung-Wei Kung, Shih-Han Wang","National Yunlin University of Science and Technology, Taiwan [1], National Cheng Kung University, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0404.pdf,2,499,500
0451,PO3-16,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Arc Filament Generated Plasma Ion Source Using a Cigarette Ignition Coil for Mass Spectrometry Applications,"Yun-Hsin Shih, Che-Hsin Lin","National Sun Yat-sen University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0451.pdf,2,501,502
0270,PO3-17,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,A Solvent-Free Photoresist Transfer Approach for Micropattern Fabrication,"Na Yoon Kim, Kyeong Jun Park, Ho Hyun Keum, Hoe Joon Kim","DGIST, Korea [1], KITECH, Korea [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0270.pdf,2,503,504
0271,PO3-18,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Investigation of the Impact of Substrate Grating Structures on Contact Resistance in Graphene-based Field Effect Transistor,"Wei-Yu Long, Yan-Yi Lin, Po-Han Shia, Chih-Ting Lin","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0271.pdf,2,505,506
0277,PO3-19,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Surface Zeta Potential and Time-Dependent Changes of Plasma-Activated Silicon Wafers for Direct Bonding,"Yukio Suzuki, Joji Kato, Yuta Karasumi, Tatsuya Matsumoto, Junxiao Shen, Shuji Tanaka","Tohoku University, Japan [1], Otsuka Electronics Co., Ltd, Japan [2];",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0277.pdf,2,507,508
0311,PO3-20,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Preparation of Nanoclusters-supported on Titanium Oxide by Colloidal Immobilized Method,"Q. Lai, Z. Zhang, H. Yagyu","Kanto Gakuin University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0311.pdf,2,509,510
0343,PO3-21,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Ammonia Gas Detection Using a Hetero-Core Optical Fiber Sensor Coated with Layer-by-Layer Deposited PDDA/TSPP Film,"T. Kawasaki, M. Kuroiwa, K. Kikuchi, M. Nishiyama, K. Watanabe, J. Ida","Soka University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0343.pdf,2,511,512
0398,PO3-22,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Optimization of Growth Parameters and Microstructural Properties of AlN Films on Sapphire Deposited by HiPIMS,"Chih-Jou Tseng, Ya-Hsuan Chen, Chih-Yang Huang, Ray-Hua Horng","National Yang Ming Chiao Tung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0398.pdf,2,513,514
0335,PO3-23,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Integrated Microfluidic Circuit with Block Diagrams in MATLAB,"Yung-Hsiang Chang, Kyojiro Morikawa, Takehiko Kitamori, Chihchen Chen","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0335.pdf,2,515,516
0363,PO3-24,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Rheological Behavior Analysis and Mechanical Phenotyping Study of Cells Passing Through Microchannels Based on Finite Element Method,"Yuhang Li, Yaoqiang Liu, Xiaoling Hu, Kui Song","Xiangtan University, China",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0363.pdf,2,517,518
0412,PO3-25,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Microchamber-Based Digital PCR for The Detection of COVID-19 Virus,"Chang-Fu Huang, Yen-Heng Lin","Chang Gung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0412.pdf,2,519,520
0316,PO3-26,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Nano-Grating-Assisted Integration of SPR and SERS for Advanced Plasmonic Sensing,"Nan-Fu Chiu, Yong-Ai Wu, I-Ju Chen, Devi Taufiq Nurrohman","National Taiwan Normal University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0316.pdf,2,521,522
0431,PO3-27,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Design of Monolithic Optical Engine on GaN-on-Silicon Platform,"Y. Hsu, Y. Chen, H. Hsieh, C. Liou","Feng Chia University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0431.pdf,2,523,524
0119,PO3-28,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Design and Implementation of Piezoelectric MEMS Audio Transducer with Parylene for Acoustic Performance Improvement,"Zih-Song Hu, Yu-Chen Chen, Weileun Fang","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0119.pdf,2,525,526
0302,PO3-29,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,"Simultaneous Measurement System of MRI, Endoscopic RGB Imaging, and Mechanical Force for Biological Observation","Reki Mukasa, Tetsuji Dohi","Chuo University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0302.pdf,2,527,528
0322,PO3-30,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,A Eco-friendly and Wearable Biomechanical Sensor Design based on Triboelectrification,"S. M. Huang, P. K. Yang","National Central University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0322.pdf,1,529,529
0347,PO3-31,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Evaluation of Frequency Response Characteristics of Cylindrical Hollow Hetero-core Optical Fiber Beam Accelerometer,"Hiroki.Kadotani, A. Hirose, M. Nishiyama","Soka University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0347.pdf,2,530,531
0350,PO3-32,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Nonplanar-Feeding Microwave Fluidic Sensor for Density Identification of Ethanol-Water Solutions,"C. -P Chang, C. -H. Liu","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0350.pdf,2,532,533
0355,PO3-33,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Microfluidic Pressure Sensor Utilizing FEP as the Deformable Membrane,"Bao-Cheng Huang, Kao-Mai Shen, Kyojiro Morikawa, Takehiko Kitamori, Chihchen Chen","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0355.pdf,2,534,535
0356,PO3-34,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,A Compact and Scalable Multi-Resistor MEMS Pirani Gauge,"Ashwini Kumari, Piyush Kumar, Khanjan Joshi, Ruei-Cian Chu, Yi Chiu, Pushpapraj Singh","Indian Institute of Technology Delhi, New Delhi, India [1], National Yang Ming Chiao Tung University, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0356.pdf,2,536,537
0367,PO3-35,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Sampling Moiré Method Force Plate Utilizing Pantograph Structure for Out-of- Plane Detection,"Kakeru Nakayama, Mai Kawamata, Ohga Nomura, Yukitake Nakahara, Toshihiro Shiratori, Hidetoshi Takahashi","Keio University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0367.pdf,2,538,539
0378,PO3-36,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Real-Time In-Situ Monitoring of Plasma Etching Using Quartz Crystal Microbalance Sensors,"Kyeong Jun Park, Eun Seo Go, Yongjun Kwon, Moonsoo Bak, Hohyun Keum, Hyeong-U Kim, Hoe Joon Kim","DGIST, Korea [1], KITECH, Korea [2], KIMM, Korea [3], Sungkyunkwan University, Korea [4], UST, Korea [5]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0378.pdf,2,540,541
0400,PO3-37,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Direction-Aware Piezo-Transmittance Sensor Arrays for Real-Time Human Motion Monitoring and Advanced Wearable Electronics,"Byeongmin Kang, Kwangjun Kim, Jimin Gu, Jun-ho Jeong, Jong G. Ok, Inkyu Park","Korea Advanced Institute of Science and Technology, Korea [1], Seoul National University of Science and Technology, Korea [2], University of California, Berkeley, USA [3], Korea Institute of Machinery and Materials, Korea [4]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0400.pdf,2,542,543
0407,PO3-38,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,A Flexible Capacitive Pressure Sensor with Porous PDMS Sponge for Swelling Detection,"Chin-Cheng Wu, Cheng Kuo, Chang-Lung Tsai, Jin-Chern Chiou","National ILAN University, Taiwan [1], National Yang Ming Chiao Tung University, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0407.pdf,2,544,545
0423,PO3-39,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,"LC Repeater-Inspired Battery-free, Chipless, Flexible Body Sensor Network with Lightweight Reader","Guan-Lin Su, Ting-Wei Wang","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0423.pdf,2,546,547
0382,PO3-40,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,FET-Based Visualized Molecular Sieves for Thermal Shock-Driven Mercury Detection,"Guan-Cheng Zeng, Yu-Lin Wang","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0382.pdf,2,548,549
0408,PO3-41,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,A 14.5-bit Hybrid SAR and Single-Slope Analog-to-Digital Converter with Background Calibration,"Cheng-Ya Yu, Pai-Hsiang Hsu, Yueh-Ru Lee, Chung-Chih Hung, Chia-Hung Chen","National Yang Ming Chiao Tung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0408.pdf,2,550,551
0419,PO3-42,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,APTES-Functionalized EGFETs Enabled by Thermally Assisted Hg²⁺–Molecular Sieve Complexation for Highly Sensitive Mercury Detection,"Ching-Yao Lan, Guan-Cheng Zeng, Yu-Lin Wang","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0419.pdf,2,552,553
0220,PO3-43,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,SAW Thermoacoustic Mach-Zehnder Phase Modulator for Physical Reservoir Computer,"Kotaro Nose, Taiki Ijima, Masaki Shimofuri, Jun Hirotani, Toshiyuki Tsuchiya","Kyoto University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0220.pdf,2,554,555
0225,PO3-44,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,A Raman Spectroscopy–Based Signal Processing and Machine Learning Framework for Robust Circulating Tumor Cell Detection,"J. L. Li, H. T. Chang, W. W. Hu, I. T. Chyuan, M. H. Chiu, Y. C. Cheng, C. W. Tsao","National Central University, Taiwan [1], Cathay General Hospital, Taipei City, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0225.pdf,2,556,557
0292,PO3-45,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Bridging LFP and Action Potential Representations for Learning-Based Closed- Loop Deep Brain Stimulation,"Jin-Rong Lai, Shun-Chao Yang, Chiang Jung, Chia-Hung Cho, Chii-Wann Lin","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0292.pdf,2,558,559
0293,PO3-46,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Enhancing Granularity Robustness in Acoustic Tool-Wear Classification for CNC Milling Using a CNN-Augmented Transformer,"Shang-Yu Lin, Po-Han Chen, Pang-Hsiang Hung, Pei-Zen Chang, Wei-Chang Li","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0293.pdf,2,560,561
0226,PO3-47,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,A Low-Noise Amplifier with Accurate Embedded Hybrid Time-Gain Compensation for Ultrasound Receiver Front-Ends,"Y. S. Chou, C. H. Xu, C. H. Huang, Y. T. Liao","National Yang Ming Chiao Tung University, Taiwan [1], National Cheng Kung University, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0226.pdf,2,562,563
0135,PO3-48,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Design and Optimization of Thermal Management for Thin-Film Heating in Microfluidic Systems,"PingJui Wu, Kyojiro Morikawa, Takehiko Kitamori, Chihchen Chen","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0135.pdf,2,564,565
0233,PO3-49,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Influence of Porous Transport Layer Pore Size on the Performance of Anion Exchange Membrane Water Electrolysis: Multiphysics Simulation Investigation,"Chih-Yen Kuo, Li-Yun Yeh, Yung-Liang Tung, Li-Da Chiu, Chih-Hung Chen, Jian-Zhang","National Taiwan University, Taiwan [1], Industrial Technology Research Institute, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0233.pdf,2,566,567
0162,PO3-50,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Bias Magnetic Field Dependence and Magnetostrictive Constant for MEMS Magnetostrictive Vibration Energy Harvesters Using Fe-Based Nanocrystalline Soft-Magnetostrictive Films,"T. Sakamoto, K. Sano, C. Oka, J. Sakurai, and S. Hata","Nagoya University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0162.pdf,2,568,569
0168,PO3-51,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Effects of a CaCO₃ Scattering Layer and CDCA Co-Adsorbent on the Efficiency of TiO₂ Dye-Sensitized Solar Cells,"Bo-Yu Huang, Chun-Yu Li","National Yunlin University of Science and Technology, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0168.pdf,2,570,571
0396,PO3-52,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,Piezoelectric MEMS Resonators and Oscillators in Liquid Environment for Mass Sensing Applications,"Navajyoth Kummath, Sheng-Shian Li","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0396.pdf,2,572,573
0414,PO3-53,"Wednesday, June 24",Poster Session PO3,14:00-15:30,14:00,Grand Ballroom 2,A 50 GHz Switched-Line RF MEMS Phase Shifter with Low Loss on Sapphire Substrate,"Piyush Kumar, Ashwini Kumari, Rahul Mehra, Pushpapraj Singh","Indian Institute of Technology Delhi, India",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0414.pdf,2,574,575
0181,0181,"Wednesday, June 24","OR3-3A Materials, Fabrication and Packaging 4",15:30-16:20,15:30,Grand Ballroom 1,Liquid Metal Powder–Enabled Conductive Networks for Multifunctional and Versatile Electronics,"Osman Gul, Inkyu Park","Korea Advanced Institute of Science and Technology, Korea",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0181.pdf,2,576,577
0269,0269,"Wednesday, June 24",OR3-3C Chemical Sensors and MEMS/NEMS 3,15:30-16:20,15:30,Rose 2,Laser-Induced Graphene Hybrid Sensor for Simultaneous Gas and Air flow Detection,"Kenta Murakami, Ryusei Ando, Rihachiro Nakashima, Yoshiyuki Kaiho, Yoshifumi Yoshida, Hidetoshi Takahashi","Seiko Future Creation Inc., Japan [1], Keio University, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0269.pdf,2,578,579
0314,0314,"Wednesday, June 24",OR3-3B Physical Sensors and MEMS/NEMS 4,15:30-16:20,15:30,Rose 1,Investigation of Electron Spin Resonance Imaging of a Hair Fragment,"Kaoru Fukushima, Takahito Ono, Masaya Toda","Tohoku University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0314.pdf,2,580,581
0333,0333,"Wednesday, June 24",OR3-3D Bio/Medical Sensors and MEMS/NEMS 6,15:30-16:20,15:30,Rose 3,Skin-Conformal Tessellated Platforms with On-Demand Switchable Adhesion for Wearable Devices,"G. Choi, H. E. Jeong, I. Park","Korea Advanced Institute of Science and Technology, Korea [1], Ulsan National Institute of Science and Technology, Korea [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0333.pdf,2,582,583
0381,0381,"Wednesday, June 24",OR3-3E Bio/Medical Sensors and MEMS/NEMS 7,15:30-16:20,15:30,Plum Blossom 2,An Ultra-High Precision Refractive Index Measurement Framework Based on Surface Plasmon Resonance System with Flow-Thermal Coupling Compensation,"Jian-Hong Yang, Chia-Ling Chiang, Hong-Xiang Jiang, Pien-Pien Lin, Ming-Hsien Lee, Ying-Ju Chen, Dan Jing Chang, Tzu-Heng Wu, Nien-Tsu Huang, Chii-Wann Lin","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0381.pdf,2,584,585
0158,0158,"Wednesday, June 24","OR3-3A Materials, Fabrication and Packaging 4",15:30-16:20,15:42,Grand Ballroom 1,Flexible MEMS Thermal Sensor Using Cost-Effective Metallization: Cu,"M. S. Al Farisi, R. Aso, Y. Hasegawa, M. Shikida","Hiroshima City University, Japan [1], Kyushu Institute of Technology, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0158.pdf,2,586,587
0290,0290,"Wednesday, June 24",OR3-3C Chemical Sensors and MEMS/NEMS 3,15:30-16:20,15:42,Rose 2,Response Evaluation of a Tip-Type Hetero-Core Fiber Optic Magnetic Field Sensor Using Magnetic Fluid,"Hayato Hanada, Takaaki Abe, Deepro Banerjee, Michiko Nishiyama","Soka University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0290.pdf,2,588,589
0331,0331,"Wednesday, June 24",OR3-3B Physical Sensors and MEMS/NEMS 4,15:30-16:20,15:42,Rose 1,Feasibility Study of Wind Compensation for MEMS Cantilever-Based Wave Height Sensors,"Kako Koeda, Takuto Kishimoto, Kyota Shimada, Ryusei Ando, Hidetoshi Takahashi","Keio University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0331.pdf,2,590,591
0342,0342,"Wednesday, June 24",OR3-3D Bio/Medical Sensors and MEMS/NEMS 6,15:30-16:20,15:42,Rose 3,Soft Microfinger Robot for Bilateral Head Stimulation and Reaction-Force Analysis in Zebrafish Larvae,"T. Nakatsuka, H. Hirata, M. Nagai, S. Konishi","Ritsumeikan University, Japan [1], Aoyama Gakuin University, Japan [2], Toyohashi University of Technology, Japan [3]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0342.pdf,2,592,593
